date,open,high,low,close
2011-05-11,6.2203,6.3413,6.2075,6.3353
2011-05-12,6.3349,6.3682,6.2835,6.2966
2011-05-13,6.2975,6.4123,6.2616,6.389
2011-05-16,6.398,6.4263,6.3115,6.3559
2011-05-17,6.3557,6.3751,6.3237,6.3246
2011-05-18,6.3249,6.3329,6.2844,6.2997
2011-05-19,6.3005,6.3258,6.2522,6.2543
2011-05-20,6.2534,6.3276,6.2274,6.306
2011-05-23,6.3167,6.3877,6.3077,6.363
2011-05-24,6.3646,6.3834,6.3155,6.3402
2011-05-25,6.3407,6.3808,6.3083,6.3332
2011-05-26,6.3337,6.3404,6.2686,6.2914
2011-05-27,6.2916,6.3025,6.2178,6.2178
2011-05-30,6.2137,6.2483,6.2113,6.2241
2011-05-31,6.2234,6.2255,6.1596,6.1708
2011-06-01,6.1706,6.2686,6.1478,6.2672
2011-06-02,6.2675,6.2756,6.1822,6.2002
2011-06-03,6.2011,6.2479,6.1246,6.1322
2011-06-06,6.1374,6.1972,6.12,6.1895
2011-06-07,6.1898,6.1942,6.1388,6.1414
2011-06-08,6.1402,6.1991,6.1355,6.1922
2011-06-09,6.1925,6.2448,6.1613,6.2382
2011-06-10,6.2383,6.3562,6.2225,6.3261
2011-06-13,6.3481,6.3671,6.3131,6.3264
2011-06-14,6.3255,6.3467,6.2818,6.341
2011-06-15,6.3417,6.4879,6.335,6.4749
2011-06-16,6.4762,6.54,6.4477,6.4541
2011-06-17,6.4532,6.5208,6.3938,6.4118
2011-06-20,6.4275,6.4781,6.3927,6.4076
2011-06-21,6.4077,6.4115,6.3499,6.3567
2011-06-22,6.3563,6.3889,6.3313,6.3655
2011-06-23,6.3641,6.5321,6.3639,6.4496
2011-06-24,6.4499,6.5106,6.4085,6.4954
2011-06-27,6.4954,6.5435,6.4355,6.4363
2011-06-28,6.4372,6.4991,6.4171,6.4364
2011-06-29,6.4363,6.4554,6.3432,6.3434
2011-06-30,6.3426,6.3475,6.2966,6.3275
2011-07-01,6.3276,6.3367,6.2578,6.2679
2011-07-04,6.2642,6.2788,6.2379,6.2585
2011-07-05,6.2593,6.299,6.2525,6.2911
2011-07-06,6.2915,6.3748,6.2618,6.3542
2011-07-07,6.3537,6.3874,6.3128,6.3162
2011-07-08,6.3168,6.4218,6.3129,6.3817
2011-07-11,6.4125,6.5768,6.3991,6.563
2011-07-12,6.5621,6.6922,6.5343,6.5867
2011-07-13,6.5887,6.6106,6.4567,6.4842
2011-07-14,6.4719,6.5278,6.4334,6.5059
2011-07-15,6.501,6.5523,6.4788,6.4859
2011-07-18,6.5157,6.6118,6.4948,6.5541
2011-07-19,6.5544,6.5636,6.4763,6.5062
2011-07-20,6.5045,6.5135,6.4299,6.4414
2011-07-21,6.4387,6.4595,6.2925,6.3023
2011-07-22,6.3009,6.3796,6.2704,6.3313
2011-07-25,6.3205,6.363,6.311,6.3367
2011-07-26,6.336,6.3416,6.239,6.243
2011-07-27,6.2433,6.3567,6.2342,6.3469
2011-07-28,6.3464,6.3689,6.2967,6.3214
2011-07-29,6.3203,6.3842,6.2739,6.2739
2011-08-01,6.2715,6.3705,6.2361,6.3205
2011-08-02,6.3195,6.42,6.3033,6.4112
2011-08-03,6.4142,6.4452,6.3246,6.3431
2011-08-04,6.3428,6.5513,6.322,6.5504
2011-08-05,6.5499,6.5681,6.441,6.4685
2011-08-08,6.4171,6.5452,6.4171,6.4894
2011-08-09,6.4907,6.5727,6.4317,6.4393
2011-08-10,6.4416,6.5861,6.397,6.583
2011-08-11,6.5835,6.6153,6.4741,6.4854
2011-08-12,6.4797,6.5652,6.4558,6.5082
2011-08-15,6.4963,6.5116,6.3836,6.4077
2011-08-16,6.4071,6.4572,6.3702,6.3944
2011-08-17,6.3942,6.4265,6.2934,6.3301
2011-08-18,6.329,6.4587,6.3248,6.4423
2011-08-19,6.4432,6.4927,6.3511,6.3867
2011-08-22,6.3904,6.4246,6.3217,6.369
2011-08-23,6.3692,6.37,6.2753,6.3147
2011-08-24,6.3153,6.3679,6.2915,6.3321
2011-08-25,6.3317,6.3713,6.2942,6.3241
2011-08-26,6.3228,6.3684,6.2815,6.2931
2011-08-29,6.2912,6.308,6.2571,6.2958
2011-08-30,6.2959,6.3889,6.2881,6.3562
2011-08-31,6.355,6.37,6.306,6.3424
2011-09-01,6.3409,6.4188,6.332,6.4168
2011-09-02,6.4123,6.4437,6.3853,6.3878
2011-09-05,6.4078,6.4784,6.4041,6.4611
2011-09-06,6.4609,6.4931,6.3875,6.4666
2011-09-07,6.4674,6.4679,6.3459,6.3624
2011-09-08,6.362,6.449,6.3527,6.4319
2011-09-09,6.4306,6.5696,6.405,6.5383
2011-09-12,6.567,6.7706,6.5443,6.6924
2011-09-13,6.6933,6.7683,6.6346,6.6732
2011-09-14,6.6731,6.7643,6.6546,6.6943
2011-09-15,6.6957,6.7392,6.5717,6.5813
2011-09-16,6.5814,6.6608,6.5632,6.6123
2011-09-19,6.6679,6.759,6.6602,6.6714
2011-09-20,6.6739,6.7339,6.6085,6.6109
2011-09-21,6.6102,6.7756,6.603,6.7714
2011-09-22,6.7734,6.9405,6.7601,6.9036
2011-09-23,6.9044,6.9499,6.8187,6.9337
2011-09-26,6.9069,6.9918,6.8018,6.8018
2011-09-27,6.8003,6.8407,6.7016,6.7676
2011-09-28,6.768,6.8259,6.6894,6.8079
2011-09-29,6.8079,6.8351,6.7279,6.8021
2011-09-30,6.8028,6.9044,6.8028,6.8702
2011-10-03,6.8909,6.9419,6.833,6.9396
2011-10-04,6.9381,6.9805,6.8311,6.8409
2011-10-05,6.8406,6.9095,6.8071,6.855
2011-10-06,6.8574,6.9405,6.7965,6.813
2011-10-07,6.8132,6.827,6.7423,6.805
2011-10-10,6.8167,6.8236,6.627,6.6601
2011-10-11,6.6584,6.7294,6.6444,6.6778
2011-10-12,6.6772,6.7117,6.5875,6.6275
2011-10-13,6.6293,6.6937,6.5863,6.649
2011-10-14,6.6493,6.6776,6.5658,6.5865
2011-10-17,6.591,6.674,6.5616,6.6662
2011-10-18,6.6644,6.7188,6.6002,6.6301
2011-10-19,6.6305,6.6511,6.5722,6.6297
2011-10-20,6.6315,6.6803,6.5793,6.6211
2011-10-21,6.6205,6.6385,6.5491,6.5577
2011-10-24,6.5749,6.5937,6.5238,6.5406
2011-10-25,6.5409,6.5804,6.53,6.5625
2011-10-26,6.5627,6.5885,6.5072,6.5219
2011-10-27,6.5237,6.5396,6.3111,6.339
2011-10-28,6.3378,6.3848,6.3313,6.383
2011-10-31,6.3735,6.5194,6.3635,6.5025
2011-11-01,6.5028,6.6618,6.5028,6.612
2011-11-02,6.6151,6.6418,6.5624,6.608
2011-11-03,6.6083,6.6679,6.5424,6.5741
2011-11-04,6.5704,6.6369,6.5589,6.5738
2011-11-07,6.5815,6.6424,6.5481,6.5584
2011-11-08,6.5611,6.5919,6.5257,6.5297
2011-11-09,6.5278,6.7071,6.5246,6.6896
2011-11-10,6.6871,6.7327,6.6412,6.6835
2011-11-11,6.6857,6.6987,6.5786,6.5798
2011-11-14,6.5818,6.7183,6.5818,6.6822
2011-11-15,6.682,6.769,6.6817,6.7356
2011-11-16,6.7349,6.8171,6.7265,6.8102
2011-11-17,6.8028,6.8334,6.7694,6.8129
2011-11-18,6.8133,6.8174,6.7256,6.7867
2011-11-21,6.7864,6.8449,6.7599,6.8163
2011-11-22,6.8155,6.8375,6.7767,6.8261
